symbol,identifier,purpose,lastPrice,change,pChange,previousClose,finalQuantity,totalTurnover,marketCap,yearHigh,yearLow,iep,chartTodayPath
MARUTI,MARUTIEQN, DIVIDEND - RS 45 PER SHARE,8550.0,-2.4500000000007276,-0.02864676203895641,8552.45,417,3565350.0,1136750828024.68,9050.0,6400.0,8550.0,https://static.nseindia.com/sparklines/today/preOpen_MARUTIEQN.jpg
TVSMOTOR,TVSMOTOREQN, INTERIM DIVIDEND - RS 1.40 PER SHARE,671.0,-0.20000000000004547,-0.029797377830757667,671.2,1769,1186999.0,149872881330.9,813.95,495.0,671.0,https://static.nseindia.com/sparklines/today/preOpen_TVSMOTOREQN.jpg
COALINDIA,COALINDIAEQN,INTERIM DIVIDEND - RS 5 PER SHARE,163.0,-0.05000000000001137,-0.030665440049071676,163.05,20406,3326178.0,341643170263.9,203.8,123.4,163.0,https://static.nseindia.com/sparklines/today/preOpen_COALINDIAEQN.jpg
NMDC,NMDCEQN,INTERIM DIVIDEND - RS 5.73 PER SHARE,144.6,-0.05000000000001137,-0.034566194262019616,144.65,16054,2321408.4,165325733118.98,213.2,114.45,144.6,https://static.nseindia.com/sparklines/today/preOpen_NMDCEQN.jpg
GUJGASLTD,GUJGASLTDEQN, DIVIDEND - RS 2 PER SHARE,657.0,-0.2999999999999545,-0.04564125969876077,657.3,2697,1771929.0,113119707290.63,786.0,429.75,657.0,https://static.nseindia.com/sparklines/today/preOpen_GUJGASLTDEQN.jpg
SAIL,SAILEQN, INTERIM DIVIDEND - RS 4 PER SH,97.3,-0.04999999999999716,-0.05136106831021794,97.35,62933,6123380.9,140737322909.45,151.3,63.25,97.3,https://static.nseindia.com/sparklines/today/preOpen_SAILEQN.jpg
IPCALAB,IPCALABEQN,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2/- PER SHARE TO RE 1/- PER SHARE,964.5,-0.5499999999999545,-0.05699186570643538,965.05,156,150462.0,132212118013.69,1383.1,892.7,964.5,https://static.nseindia.com/sparklines/today/preOpen_IPCALABEQN.jpg
MFSL,MFSLEQN, ANNUAL GENERAL MEETING,854.8,-0.5,-0.05845902022682101,855.3,233,199168.4,185961298090.87,1148.05,765.15,854.8,https://static.nseindia.com/sparklines/today/preOpen_MFSLEQN.jpg
UBL,UBLEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.50 PER SHARE,1550.0,-1.0,-0.06447453255963895,1551.0,107,165850.0,110724944246.73,1785.8,1051.4,1550.0,https://static.nseindia.com/sparklines/today/preOpen_UBLEQN.jpg
CIPLA,CIPLAEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,927.5,-0.7000000000000455,-0.07541478129713913,928.2,1548,1435770.0,479272113046.27,1005.0,738.1,927.5,https://static.nseindia.com/sparklines/today/preOpen_CIPLAEQN.jpg
ESCORTS,ESCORTSEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE/SPECIAL DIVIDEND - RS 2.50 PER SHARE,1855.2,-1.5,-0.08078849571820973,1856.7,276,512035.2,130180616119.94,1918.9,1100.0,1855.2,https://static.nseindia.com/sparklines/today/preOpen_ESCORTSEQN.jpg
CONCOR,CONCOREQN,INTERIM DIVIDEND - RS 2 PER SHARE,599.0,-0.5499999999999545,-0.09173546826785998,599.55,368,220432.0,164386091854.53,754.4,527.9,599.0,https://static.nseindia.com/sparklines/today/preOpen_CONCOREQN.jpg
IEX,IEXEQN,INTERIM DIVIDEND - RE 1 PER SHARE,216.7,-0.20000000000001705,-0.09220839096358555,216.9,20991,4548749.7,165683208451.55,318.67,92.33,216.7,https://static.nseindia.com/sparklines/today/preOpen_IEXEQN.jpg
POWERGRID,POWERGRIDEQN,INTERIM DIVIDEND - RS 5.50 PER SHARE,196.8,-0.19999999999998863,-0.10152284263958815,197.0,8965,1764312.0,673340464961.92,220.2,148.88,196.8,https://static.nseindia.com/sparklines/today/preOpen_POWERGRIDEQN.jpg
PVR,PVREQN, RIGHTS 7:94 @ PREMIUM RS 774/-,1596.0,-1.7999999999999545,-0.1126549004881684,1597.8,885,1412460.0,71088899791.28,1839.0,988.35,1596.0,https://static.nseindia.com/sparklines/today/preOpen_PVREQN.jpg
SBILIFE,SBILIFEEQN, INTERIM DIVIDEND - RS 2.5 PER SHARE,1124.8,-1.5499999999999545,-0.13761264260664577,1126.35,2053,2309214.4,495723547776.01,1293.25,845.1,1124.8,https://static.nseindia.com/sparklines/today/preOpen_SBILIFEEQN.jpg
AMARAJABAT,AMARAJABATEQN, INTERIM DIVIDEND - RS 4 PER SHARE,596.0,-0.9500000000000455,-0.15914230672586405,596.95,947,564412.0,59140582687.5,929.7,568.5,596.0,https://static.nseindia.com/sparklines/today/preOpen_AMARAJABATEQN.jpg
BIOCON,BIOCONEQN, DIVIDEND - RS 0.50 PER SHARE,394.95,-0.75,-0.18953752843062927,395.7,1116,440764.2,185280193800.0,424.75,314.8,394.95,https://static.nseindia.com/sparklines/today/preOpen_BIOCONEQN.jpg
CANFINHOME,CANFINHOMEEQN, INTERIM DIVIDEND - RS 1.50 PER SHARE,605.0,-1.1499999999999773,-0.18972201600263588,606.15,78,47190.0,50848164907.31,722.0,467.95,605.0,https://static.nseindia.com/sparklines/today/preOpen_CANFINHOMEEQN.jpg
ZEEL,ZEELEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 2.50 PER SHARE,262.5,-0.5,-0.19011406844106463,263.0,14598,3831975.0,242511007723.2,378.7,166.8,262.5,https://static.nseindia.com/sparklines/today/preOpen_ZEELEQN.jpg
JUBLFOOD,JUBLFOODEQN, DIVIDEND - RS 6 PER SHARE,3025.0,-5.849999999999909,-0.19301516076347922,3030.85,1445,4371125.0,231987451632.72,4590.0,2660.7,3025.0,https://static.nseindia.com/sparklines/today/preOpen_JUBLFOODEQN.jpg
AXISBANK,AXISBANKEQN, ANNUAL GENERAL MEETING/ DIVIDEND - RE 1 PER SHARE,781.15,-1.6499999999999773,-0.21078180889115705,782.8,14839,11591484.85,2017091928723.98,866.9,626.65,781.15,https://static.nseindia.com/sparklines/today/preOpen_AXISBANKEQN.jpg
DIVISLAB,DIVISLABEQN, DIVIDEND - RS 20 PER SHARE,4432.7,-9.5,-0.21385799828913601,4442.2,585,2593129.5,566046972516.48,5425.1,3153.3,4432.7,https://static.nseindia.com/sparklines/today/preOpen_DIVISLABEQN.jpg
CUMMINSIND,CUMMINSINDEQN,INTERIM DIVIDEND - RS 8 PER SHARE,983.0,-2.2000000000000455,-0.2233049127080842,985.2,3276,3220308.0,133817745600.0,1064.45,747.0,983.0,https://static.nseindia.com/sparklines/today/preOpen_CUMMINSINDEQN.jpg
PETRONET,PETRONETEQN, SPECIAL DIVIDEND - RS 7 PER SHARE,216.0,-0.5,-0.23094688221709006,216.5,1645,355320.0,162375009526.0,260.95,206.5,216.0,https://static.nseindia.com/sparklines/today/preOpen_PETRONETEQN.jpg
LAURUSLABS,LAURUSLABSEQN, INTERIM DIVIDEND - RS 0.80 PER SHARE,548.0,-1.2999999999999545,-0.23666484616784172,549.3,2254,1235192.0,215171653758.77,723.75,334.0,548.0,https://static.nseindia.com/sparklines/today/preOpen_LAURUSLABSEQN.jpg
INDHOTEL,INDHOTELEQN, RIGHTS 1:9 @ PREMIUM RS 149/-,208.8,-0.5,-0.23889154323936931,209.3,9994,2086747.2,163175508414.46,230.49,91.02,208.8,https://static.nseindia.com/sparklines/today/preOpen_INDHOTELEQN.jpg
VEDL,VEDLEQN, INTERIM DIVIDEND - RS  13.50 PER SHARE,368.0,-0.9499999999999886,-0.2574874644260709,368.95,12195,4487760.0,480011204903.67,385.9,185.9,368.0,https://static.nseindia.com/sparklines/today/preOpen_VEDLEQN.jpg
RAIN,RAINEQN, INTERIM DIVIDEND - RE 1 PER SHARE,229.2,-0.6000000000000227,-0.26109660574413524,229.8,2330,534036.0,43283652739.15,272.75,137.6,229.2,https://static.nseindia.com/sparklines/today/preOpen_RAINEQN.jpg
DEEPAKNTR,DEEPAKNTREQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 4.50 PER SHARE/ SPECIAL DIVIDEND - RE 1 PER SHARE,2080.0,-5.449999999999818,-0.26133448416408056,2085.45,1310,2724800.0,153598068370.86,3020.0,1241.7,2080.0,https://static.nseindia.com/sparklines/today/preOpen_DEEPAKNTREQN.jpg
HDFCAMC,HDFCAMCEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 34 PER SHARE,2200.0,-5.849999999999909,-0.26520388965704417,2205.85,92,202400.0,145786737167.57,3365.0,2118.0,2200.0,https://static.nseindia.com/sparklines/today/preOpen_HDFCAMCEQN.jpg
GLENMARK,GLENMARKEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 2.50 PER SHARE,475.0,-1.3500000000000227,-0.28340505930513754,476.35,3110,1477250.0,71237724588.62,690.95,442.05,475.0,https://static.nseindia.com/sparklines/today/preOpen_GLENMARKEQN.jpg
BALKRISIND,BALKRISINDEQN,INTERIM DIVIDEND,2000.0,-5.7000000000000455,-0.28419005833375105,2005.7,815,1630000.0,162849240952.86,2723.8,1516.65,2000.0,https://static.nseindia.com/sparklines/today/preOpen_BALKRISINDEQN.jpg
MGL,MGLEQN,INTERIM DIVIDEND - RS 9.50 PER SHARE,774.0,-2.25,-0.2898550724637681,776.25,890,688860.0,44472225100.05,1284.4,763.65,774.0,https://static.nseindia.com/sparklines/today/preOpen_MGLEQN.jpg
HINDALCO,HINDALCOEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,531.0,-1.5499999999999545,-0.29105248333488964,532.55,8603,4568193.0,777874693889.8,553.85,301.0,531.0,https://static.nseindia.com/sparklines/today/preOpen_HINDALCOEQN.jpg
PFC,PFCEQN,INTERIM DIVIDEND - RS 6 PER SHARE,118.65,-0.3499999999999943,-0.29411764705881877,119.0,10305,1222688.25,138234662522.88,153.75,104.1,118.65,https://static.nseindia.com/sparklines/today/preOpen_PFCEQN.jpg
AUROPHARMA,AUROPHARMAEQN,INTERIM DIVIDEND - RS 1.50 PER SHARE,671.0,-2.1499999999999773,-0.3193938943771785,674.65,4500,3019500.0,189745671629.69,1063.9,590.1,671.0,https://static.nseindia.com/sparklines/today/preOpen_AUROPHARMAEQN.jpg
ONGC,ONGCEQN,INTERIM DIVIDEND - RS 1.75 PER SHARE,171.2,-0.5500000000000114,-0.32023289665211724,171.75,53747,9201486.4,626592256552.85,176.35,97.45,171.2,https://static.nseindia.com/sparklines/today/preOpen_ONGCEQN.jpg
PFIZER,PFIZEREQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 30 PER SHARE/SPECIAL DIVIDEND - RS 5 PER SHARE,4360.0,-14.050000000000182,-0.32121260616591446,4374.05,14,61040.0,68034974832.56,6175.0,4293.0,4360.0,https://static.nseindia.com/sparklines/today/preOpen_PFIZEREQN.jpg
TATAPOWER,TATAPOWEREQN, DIVIDEND - RS 1.55 PER SHARE,227.0,-0.75,-0.3293084522502744,227.75,92191,20927357.0,385701448369.5,267.85,89.0,227.0,https://static.nseindia.com/sparklines/today/preOpen_TATAPOWEREQN.jpg
MOTHERSUMI,MOTHERSUMIEQN,DEMERGER,166.0,-0.5500000000000114,-0.33023116181327605,166.55,8453,1403198.0,199862499925.49,272.85,164.7,166.0,https://static.nseindia.com/sparklines/today/preOpen_MOTHERSUMIEQN.jpg
BOSCHLTD,BOSCHLTDEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 115 PER SHARE,15950.0,-53.0,-0.3311879022683247,16003.0,48,765600.0,136876149066.8,19250.0,13225.0,15950.0,https://static.nseindia.com/sparklines/today/preOpen_BOSCHLTDEQN.jpg
TATASTEEL,TATASTEELEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 25 PER SHARE,1187.0,-3.9500000000000455,-0.33166799613754105,1190.95,13148,15606676.0,945933569637.81,1534.5,655.95,1187.0,https://static.nseindia.com/sparklines/today/preOpen_TATASTEELEQN.jpg
L&TFH,L&TFHEQN, ANNUAL GENERAL MEETING,71.8,-0.25,-0.3469812630117974,72.05,10464,751315.2,57038438503.02,113.4,68.75,71.8,https://static.nseindia.com/sparklines/today/preOpen_L&TFHEQN.jpg
GODREJCP,GODREJCPEQN, INTERIM DIVIDEND - RS 2 PER SHARE,830.0,-2.9500000000000455,-0.35416291494087826,832.95,446,370180.0,315150796608.63,1138.0,646.15,830.0,https://static.nseindia.com/sparklines/today/preOpen_GODREJCPEQN.jpg
INDIGO,INDIGOEQN, ANNUAL GENERAL MEETING,2149.0,-7.650000000000091,-0.3547168061577025,2156.65,1083,2327367.0,207680495091.2,2380.0,1502.3,2149.0,https://static.nseindia.com/sparklines/today/preOpen_INDIGOEQN.jpg
CANBK,CANBKEQN, ANNUAL GENERAL MEETING,238.55,-0.8499999999999943,-0.3550543024227211,239.4,18140,4327297.0,160692029461.66,272.8,124.3,238.55,https://static.nseindia.com/sparklines/today/preOpen_CANBKEQN.jpg
AUBANK,AUBANKEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.75 PER SHARE,1265.0,-4.650000000000091,-0.36624266530146815,1269.65,455,575575.0,278864153314.67,1421.0,910.0,1265.0,https://static.nseindia.com/sparklines/today/preOpen_AUBANKEQN.jpg
BANKBARODA,BANKBARODAEQN, ANNUAL GENERAL MEETING,105.3,-0.4000000000000057,-0.3784295175023706,105.7,79324,8352817.2,196780673635.31,118.8,61.75,105.3,https://static.nseindia.com/sparklines/today/preOpen_BANKBARODAEQN.jpg
GODREJPROP,GODREJPROPEQN,ANNUAL GENERAL MEETING/DIVIDEND -  RS 2/- PER SHARE,1600.0,-6.25,-0.38910505836575876,1606.25,1926,3081600.0,187537211946.0,2598.0,1200.0,1600.0,https://static.nseindia.com/sparklines/today/preOpen_GODREJPROPEQN.jpg
TATAMOTORS,TATAMOTORSEQN, DIVIDEND - RE 0.20/- PER SHARE,498.0,-1.9499999999999886,-0.3900390039003878,499.95,52076,25933848.0,896459456638.85,536.7,268.45,498.0,https://static.nseindia.com/sparklines/today/preOpen_TATAMOTORSEQN.jpg
MCX,MCXEQN, DIVIDEND - RS 27.60 PER SHARE,1412.0,-5.5499999999999545,-0.3915205812846076,1417.55,366,516792.0,72292737975.95,2135.0,1335.95,1412.0,https://static.nseindia.com/sparklines/today/preOpen_MCXEQN.jpg
TCS,TCSEQN,BUYBACK,3769.0,-15.199999999999818,-0.4016701020030606,3784.2,41130,155018970.0,3919426057597.85,4043.0,2880.0,3769.0,https://static.nseindia.com/sparklines/today/preOpen_TCSEQN.jpg
BRITANNIA,BRITANNIAEQN, ANNUAL GENERAL MEETING,3450.0,-14.099999999999909,-0.4070321295574582,3464.1,308,1062600.0,408852013445.06,4153.0,3317.3,3450.0,https://static.nseindia.com/sparklines/today/preOpen_BRITANNIAEQN.jpg
BPCL,BPCLEQN,INTERIM DIVIDEND - RS 5 PER SHARE,371.45,-1.5500000000000114,-0.4155495978552309,373.0,4242,1575690.9,356017760345.28,503.0,356.6,371.45,https://static.nseindia.com/sparklines/today/preOpen_BPCLEQN.jpg
BATAINDIA,BATAINDIAEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE,1900.0,-8.200000000000045,-0.4297243475526698,1908.2,56,106400.0,115270438359.16,2262.0,1263.6,1900.0,https://static.nseindia.com/sparklines/today/preOpen_BATAINDIAEQN.jpg
VOLTAS,VOLTASEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,1214.1,-5.350000000000136,-0.4387223748411281,1219.45,1198,1454491.8,282448177335.1,1356.9,918.0,1214.1,https://static.nseindia.com/sparklines/today/preOpen_VOLTASEQN.jpg
HDFCLIFE,HDFCLIFEEQN, DIVIDEND - RS 2.02 PER SH,590.0,-2.6000000000000227,-0.43874451569355766,592.6,6913,4078670.0,551949936431.67,775.65,551.6,590.0,https://static.nseindia.com/sparklines/today/preOpen_HDFCLIFEEQN.jpg
M&MFIN,M&MFINEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.80 PER SHARE,157.6,-0.700000000000017,-0.44219835754896847,158.3,4757,749703.2,93880505441.28,223.55,138.55,157.6,https://static.nseindia.com/sparklines/today/preOpen_M&MFINEQN.jpg
HONAUT,HONAUTEQN, DIVIDEND - RS 85 PER SHARE,41880.0,-190.0500000000029,-0.4517465512876807,42070.05,5,209400.0,92990828671.54,49990.0,38130.05,41880.0,https://static.nseindia.com/sparklines/today/preOpen_HONAUTEQN.jpg
KOTAKBANK,KOTAKBANKEQN, DIVIDEND - RS 0.90 PER SHARE,1809.05,-8.25,-0.4539701755351346,1817.3,2589,4683630.45,2667533390639.62,2253.0,1626.0,1809.05,https://static.nseindia.com/sparklines/today/preOpen_KOTAKBANKEQN.jpg
STAR,STAREQN, DIVIDEND - RS 2.50 PER SHARE,369.6,-1.6999999999999886,-0.45785079450578736,371.3,290,107184.0,23335425195.74,947.0,344.15,369.6,https://static.nseindia.com/sparklines/today/preOpen_STAREQN.jpg
MRF,MRFEQN,INTERIM DIVIDEND - RS 3 PER SHARE,65315.0,-300.75,-0.45835031985460806,65615.75,38,2481970.0,136360031613.1,90999.9,65007.05,65315.0,https://static.nseindia.com/sparklines/today/preOpen_MRFEQN.jpg
ICICIBANK,ICICIBANKEQN, DIVIDEND - RS 2 PER SHARE,746.85,-3.5,-0.4664489904711135,750.35,59180,44198583.0,5209781204683.5,867.0,531.15,746.85,https://static.nseindia.com/sparklines/today/preOpen_ICICIBANKEQN.jpg
IRCTC,IRCTCEQN,INTERIM DIVIDEND - RS 2 PER SHARE,818.0,-3.8500000000000227,-0.4684553142300934,821.85,9062,7412716.0,216968400000.0,1279.26,310.0,818.0,https://static.nseindia.com/sparklines/today/preOpen_IRCTCEQN.jpg
JSWSTEEL,JSWSTEELEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 6.50 PER SHARE,635.2,-3.0,-0.4700720777185835,638.2,2972,1887814.4,632494734771.28,776.5,390.95,635.2,https://static.nseindia.com/sparklines/today/preOpen_JSWSTEELEQN.jpg
EXIDEIND,EXIDEINDEQN,INTERIM DIVIDEND - RS 2 PER SHARE,157.3,-0.75,-0.4745333755140778,158.05,4852,763219.6,72544950000.0,213.85,152.6,157.3,https://static.nseindia.com/sparklines/today/preOpen_EXIDEINDEQN.jpg
HEROMOTOCO,HEROMOTOCOEQN,INTERIM DIVIDEND - RS 60 PER SHARE,2780.0,-13.449999999999818,-0.48148347026078214,2793.45,1464,4069920.0,362794849649.02,3629.05,2310.0,2780.0,https://static.nseindia.com/sparklines/today/preOpen_HEROMOTOCOEQN.jpg
GSPL,GSPLEQN, DIVIDEND - RS 2 PER SH,287.1,-1.3999999999999773,-0.48526863084921223,288.5,130,37323.0,81387490988.0,379.2,220.25,287.1,https://static.nseindia.com/sparklines/today/preOpen_GSPLEQN.jpg
DRREDDY,DRREDDYEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 25 PER SHARE,4280.0,-21.0,-0.4882585445245292,4301.0,478,2045840.0,522504108319.16,5614.6,4135.0,4280.0,https://static.nseindia.com/sparklines/today/preOpen_DRREDDYEQN.jpg
CADILAHC,CADILAHCEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 PER SHARE,381.0,-1.8999999999999773,-0.4962131104727024,382.9,3849,1466469.0,97997759906.38,673.7,379.15,381.0,https://static.nseindia.com/sparklines/today/preOpen_CADILAHCEQN.jpg
BEL,BELEQN,INTERIM DIVIDEND - RS 1.50 PER SHARE,200.0,-1.0,-0.4975124378109453,201.0,5982,1196400.0,239980038956.07,228.0,115.85,200.0,https://static.nseindia.com/sparklines/today/preOpen_BELEQN.jpg
PNB,PNBEQN, ANNUAL GENERAL MEETING,37.85,-0.19999999999999574,-0.5256241787122096,38.05,163564,6190897.4,113121668335.11,48.2,32.5,37.85,https://static.nseindia.com/sparklines/today/preOpen_PNBEQN.jpg
MUTHOOTFIN,MUTHOOTFINEQN, ANNUAL GENERAL MEETING,1303.0,-6.900000000000091,-0.5267577677685389,1309.9,3233,4212599.0,141936602211.92,1721.95,1121.0,1303.0,https://static.nseindia.com/sparklines/today/preOpen_MUTHOOTFINEQN.jpg
GRASIM,GRASIMEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 5  PER SHARE/ SPECIAL DIVIDEND - RS 4 PER SHARE,1702.0,-9.25,-0.5405405405405406,1711.25,614,1045028.0,642041250788.89,1929.8,1190.85,1702.0,https://static.nseindia.com/sparklines/today/preOpen_GRASIMEQN.jpg
TATACHEM,TATACHEMEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 10 PER SHARE,892.0,-4.850000000000023,-0.5407816245749036,896.85,1985,1770620.0,141656464113.07,1158.0,575.55,892.0,https://static.nseindia.com/sparklines/today/preOpen_TATACHEMEQN.jpg
SHREECEM,SHREECEMEQN,INTERIM DIVIDEND - RS 45 PER SHARE,24590.0,-133.84999999999854,-0.5413800844124138,24723.85,107,2631130.0,330060350532.73,32048.0,23500.05,24590.0,https://static.nseindia.com/sparklines/today/preOpen_SHREECEMEQN.jpg
HDFCBANK,HDFCBANKEQN, DIVIDEND - RS 6.50 PER SHARE,1498.3,-8.200000000000045,-0.5443079986724225,1506.5,14850,22249755.0,6595313736429.76,1725.0,1353.0,1498.3,https://static.nseindia.com/sparklines/today/preOpen_HDFCBANKEQN.jpg
CHOLAFIN,CHOLAFINEQN,INTERIM DIVIDEND - RS 1.30 PER SHARE,672.0,-3.7000000000000455,-0.5475802871096707,675.7,1200,806400.0,266249497826.06,698.35,469.25,672.0,https://static.nseindia.com/sparklines/today/preOpen_CHOLAFINEQN.jpg
LALPATHLAB,LALPATHLABEQN, INTERIM DIVIDEND - RS 6 PER SHARE,2700.0,-14.949999999999818,-0.5506547081898311,2714.95,584,1576800.0,88248097786.35,4245.5,2235.8,2700.0,https://static.nseindia.com/sparklines/today/preOpen_LALPATHLABEQN.jpg
SBIN,SBINEQN, DIVIDEND - RS 4 PER SHARE,510.1,-2.8500000000000227,-0.5556097085485959,512.95,40695,20758519.5,1968488179137.08,549.0,321.3,510.1,https://static.nseindia.com/sparklines/today/preOpen_SBINEQN.jpg
TITAN,TITANEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE,2479.3,-13.899999999999636,-0.5575164447296501,2493.2,2177,5397436.1,1040311373432.64,2687.25,1396.0,2479.3,https://static.nseindia.com/sparklines/today/preOpen_TITANEQN.jpg
PAGEIND,PAGEINDEQN,INTERIM DIVIDEND - RS 100 PER SHARE,42000.1,-236.0,-0.5587637116116307,42236.1,52,2184005.2,244969991578.73,45600.0,27266.0,42000.1,https://static.nseindia.com/sparklines/today/preOpen_PAGEINDEQN.jpg
IDFCFIRSTB,IDFCFIRSTBEQN, DIVIDEND RE 0.75 PER SHARE,44.45,-0.25,-0.5592841163310961,44.7,38148,1695678.6,138880142792.25,69.3,40.75,44.45,https://static.nseindia.com/sparklines/today/preOpen_IDFCFIRSTBEQN.jpg
DLF,DLFEQN, DIVIDEND - RS 2 PER SHARE,363.5,-2.1000000000000227,-0.5743982494529603,365.6,4405,1601217.5,226243794290.4,449.7,231.85,363.5,https://static.nseindia.com/sparklines/today/preOpen_DLFEQN.jpg
IDFC,IDFCEQN, INTERIM DIVIDEND- RS 0.65 PER SHARE,60.0,-0.3500000000000014,-0.5799502899751474,60.35,20902,1254120.0,80929723643.75,68.3,41.65,60.0,https://static.nseindia.com/sparklines/today/preOpen_IDFCEQN.jpg
MCDOWELL-N,MCDOWELL-NEQN, ANNUAL GENERAL MEETING,846.2,-4.949999999999932,-0.5815661164307034,851.15,710,600802.0,253576202331.62,1019.95,507.5,846.2,https://static.nseindia.com/sparklines/today/preOpen_MCDOWELL-NEQN.jpg
INDIACEM,INDIACEMEQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,204.0,-1.1999999999999886,-0.5847953216374214,205.2,1615,329460.0,27979998483.89,259.95,154.75,204.0,https://static.nseindia.com/sparklines/today/preOpen_INDIACEMEQN.jpg
ADANIPORTS,ADANIPORTSEQN, DIVIDEND - RS 5 PER SH,729.9,-4.300000000000068,-0.5856714791610008,734.2,4988,3640741.2,539659491453.43,901.0,628.65,729.9,https://static.nseindia.com/sparklines/today/preOpen_ADANIPORTSEQN.jpg
M&M,M&MEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 8.75 PER SHARE,857.2,-5.0499999999999545,-0.5856770078283507,862.25,3206,2748183.2,825395933719.28,979.0,724.65,857.2,https://static.nseindia.com/sparklines/today/preOpen_M&MEQN.jpg
HINDUNILVR,HINDUNILVREQN, INTERIM DIVIDEND - RS 15 PER SHARE,2294.0,-13.550000000000182,-0.5872028775107877,2307.55,4021,9224174.0,2060283740318.68,2859.3,2120.0,2294.0,https://static.nseindia.com/sparklines/today/preOpen_HINDUNILVREQN.jpg
AARTIIND,AARTIINDEQN,INTERIM DIVIDEND - RE 1 PER SHARE,969.0,-5.850000000000023,-0.6000923218956786,974.85,1028,996132.0,197896752771.06,1168.0,588.4,969.0,https://static.nseindia.com/sparklines/today/preOpen_AARTIINDEQN.jpg
METROPOLIS,METROPOLISEQN,INTERIM DIVIDEND - RS. 8 PER SHARE,1997.0,-12.150000000000091,-0.6047333449468726,2009.15,660,1318020.0,51404598005.48,3579.9,1848.0,1997.0,https://static.nseindia.com/sparklines/today/preOpen_METROPOLISEQN.jpg
INDUSINDBK,INDUSINDBKEQN, DIVIDEND - RS 5 PER SHARE,950.0,-5.7999999999999545,-0.6068215107763083,955.8,3743,3555850.0,621863385987.82,1242.0,811.0,950.0,https://static.nseindia.com/sparklines/today/preOpen_INDUSINDBKEQN.jpg
OFSS,OFSSEQN, ANNUAL GENERAL MEETING,3588.7,-21.950000000000273,-0.607923781036663,3610.65,77,276329.9,84064770004.64,5145.0,2931.05,3588.7,https://static.nseindia.com/sparklines/today/preOpen_OFSSEQN.jpg
DABUR,DABUREQN, INTERIM DIVIDEND - RS 2.50 PER SHARE,551.0,-3.3999999999999773,-0.6132756132756092,554.4,2343,1290993.0,323432879277.82,658.95,497.05,551.0,https://static.nseindia.com/sparklines/today/preOpen_DABUREQN.jpg
GMRINFRA,GMRINFRAEQN,DEMERGER,40.1,-0.25,-0.6195786864931846,40.35,17239,691283.9,97420156738.5,49.15,22.5,40.1,https://static.nseindia.com/sparklines/today/preOpen_GMRINFRAEQN.jpg
TECHM,TECHMEQN, SPECIAL DIVIDEND - RS 15 PER SHARE,1438.45,-9.099999999999909,-0.6286484059272501,1447.55,2031,2921491.95,899034649624.8,1838.0,915.0,1438.45,https://static.nseindia.com/sparklines/today/preOpen_TECHMEQN.jpg
IGL,IGLEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 3.60 PER SHARE,378.0,-2.3999999999999773,-0.6309148264984168,380.4,5616,2122848.0,133140152160.0,602.05,371.55,378.0,https://static.nseindia.com/sparklines/today/preOpen_IGLEQN.jpg
